name,business_id,city,state,stars,categories
Cafe Blue,Paosk4oumMSEhhDTKzKcfg,Bee Cave,TX,3.5,"Wine Bars, Bars, Steakhouses, Cafes, Restaurants, Seafood, Nightlife, Breakfast & Brunch"
Moe's Southwest Grill,FdWVf8TtAEgxq7lFMYkbww,Atlanta,GA,1.5,"Restaurants, Mexican"
Tony C's Sports Bar & Grill,fplV5u2QDUtSsUmMLgkpCw,Peabody,MA,3.0,"Restaurants, Bars, Nightlife, American (New), Sports Bars"
Zoes Kitchen,bHuFDVw0jLaNxGcmEmVl2Q,Chamblee,GA,2.5,"Restaurants, Kebab, Greek, Salad, Sandwiches, Mediterranean"
LongHorn Steakhouse,FaX83B4cjjsdUWcmGdijig,Altamonte Springs,FL,3.5,"Restaurants, American (Traditional), Barbeque, Steakhouses"
Sunnyside,HjR73CO5cz9HCiyM9D0KXQ,Weymouth,MA,4.0,"Restaurants, Food, Breakfast & Brunch"
Via 313 Pizza - West 6th,K6Xm4kI1I2HPssM9FgXNsA,Austin,TX,4.5,"Food, Restaurants, Pizza, Food Trucks"
Favoloso Cafe & Pizzeria,FCt0_tf1KjxLpYR91WoxkA,Everett,MA,2.0,"Restaurants, Sandwiches, Cafes, Burgers, Pizza, Breakfast & Brunch"
Dellagio Town Center,yeVDDFb7rioJU60I0X8hZQ,Orlando,FL,3.5,"Health & Medical, Shopping Centers, Shopping, Arts & Entertainment, Medical Centers, Restaurants"
Ruth's Chris Steak House - Buckhead Atlanta,yuf6LDszu08AnQATGSXHXw,Buckhead,GA,3.5,"Steakhouses, Restaurants, Nightlife, Seafood, Cocktail Bars, Bars, American (Traditional)"
Caffe Lil Italy,XlWK-xQOb5fc_Job4e59JA,Boston,MA,3.5,"Restaurants, Coffee & Tea, Ice Cream & Frozen Yogurt, Breakfast & Brunch, Food"
O'toole's Irish Pub,maizcLkddHhx5kNQYeag9w,Gahanna,OH,3.0,"Irish Pub, Nightlife, Pubs, Bars"
Catfe,zLQ9EQ8qAhEfXDc-2AieVQ,Vancouver,BC,3.0,"Restaurants, Food, Coffee & Tea, Pet Adoption, Pets, Cafes"
LaMei Hot Pot,LS8KDzUUUPAIc74_VrJeFg,Brookline,MA,4.0,"Chinese, Restaurants, Bars, Nightlife, Hot Pot"
1000 Degrees Neapolitan Pizzeria,mCByT6Z8sXeXbHNqJ3k-oA,Winter Garden,FL,2.5,"Restaurants, Pizza"
Tazza Cafe,kNVUk0IYXo2y12MTEq63LA,Portland,OR,4.0,"Restaurants, Food, Coffee & Tea, Cafes"
Subway,HYZIRc4BXdGCY234rnO6Yg,Winter Garden,FL,3.0,"Fast Food, Sandwiches, Restaurants"
Modash Cafe & Eatery,padJtIALBpPFalsWES_CZQ,Wilmington,MA,4.0,"Delis, Cafes, Restaurants, Breakfast & Brunch, Sandwiches"
Holy Taco,QKHR_5CtPSDBWnK42R9qWw,Atlanta,GA,3.5,"Restaurants, Mexican, Food"
Barnie's Coffee & Tea Co.,r2j_sB6YvvJSR5XJK0J8LA,Winter Park,FL,4.0,"Food, Breakfast & Brunch, American (Traditional), Restaurants, Coffee & Tea, Beer, Wine & Spirits, American (New)"
Spazio,Kq-ZFlpiYBTWr6EgZoCrBA,Braintree,MA,3.5,"Restaurants, Seafood, Italian"
China One,5ihCPVDaIm9Cyb4gvAS3LQ,Oviedo,FL,3.0,"Chinese, Restaurants"
Chinos Fusion Hacienda,3rMQRtMfPJsleM2EiyAuZA,Austin,TX,4.5,"Street Vendors, Food Trucks, Food, Restaurants, Asian Fusion, Breakfast & Brunch, Tex-Mex"
Moogy's Restaurant,rsYyp2C17JgD174NZ8FYXA,Brighton,MA,4.0,"Fast Food, Hot Dogs, Breakfast & Brunch, Sandwiches, Restaurants"
South Of Lane,6x_pqM4U0guRf3Q-fXrosw,Columbus,OH,4.5,"Restaurants, Cafes"
Matt's El Rancho,AKmD2-SgVaHAltP8lLzavA,Austin,TX,3.5,"Mexican, Tex-Mex, Restaurants"
Katsuya,JyLWxozP9PXSCa2Lo8Ubkw,Coquitlam,BC,4.5,"Restaurants, Japanese"
White Castle,dg8fj6AdgpPzJzqOx10bKQ,Columbus,OH,3.5,"Fast Food, Burgers, Restaurants"
Santali Souvlaki House,Q62MYCPxIamk_TZ2ltxdmA,Burnaby,BC,3.5,"Specialty Food, Restaurants, Ethnic Food, Food, Imported Food, Greek"
Monkey Bar,yEWAHsntpAr6olqn7Lff1A,Orlando,FL,3.5,"Bars, Mexican, Lounges, Nightlife, Restaurants"
Peel Pizza,1oqL1-i9JpuwNMSmdT6Bsw,Hingham,MA,4.0,"Sandwiches, Chicken Wings, Pizza, Salad, Restaurants, Food"
Together Restaurant,v2al6SaSG25XMg4QqQQvpg,Austin,TX,3.5,"Korean, Restaurants"
Oregon Museum of Science and Industry,ftW_VwAeAqwbwztgsTk8YA,Portland,OR,4.0,"Shopping, Cinema, Active Life, Restaurants, Amusement Parks, Museums, Local Flavor, Arts & Entertainment"
Happy Foods,evbotq8blbr4FrKpEyhnVQ,Austin,TX,5.0,"Restaurants, Coffee & Tea, Wraps, Bars, Nightlife, Wine Bars, Gluten-Free, Food, American (New)"
Mozart's Coffee Roasters,-4ofMtrD7pSpZIX5pnDkig,Austin,TX,4.0,"Restaurants, Coffee Roasteries, Music Venues, Nightlife, Coffee & Tea, Beer, Wine & Spirits, Food, Arts & Entertainment, Bakeries"
Burger King,aTgkJk5JWx6Zix_Ij0VAEA,Orlando,FL,2.0,"Restaurants, Fast Food, Burgers"
Kings Dining & Entertainment - Orlando,bgAr7thzcsKlXRRIW_abTw,Orlando,FL,3.5,"Restaurants, Event Planning & Services, American (Traditional), Active Life, American (New), Bowling, Party & Event Planning, Sports Bars, Nightlife, Bars"
Mastro's Ocean Club,-8gJZM4xsFaFhHMjHugZcg,Boston,MA,3.5,"Lounges, Nightlife, Restaurants, Steakhouses, Bars, Seafood"
McDonald's,E3q8_m2_wEKsjKIRD4aqCQ,Chelsea,MA,2.0,"Fast Food, Coffee & Tea, Restaurants, Burgers, Food"
Auntie Anne'S,FENeLdCRMHfyQqWVKVV5Ew,Kissimmee,FL,3.5,"Restaurants, Bakeries, Fast Food, Food, Pretzels"
Joule Crafted Nutrition,y_Lj1OFPAEtQexchbsMIFA,Portland,OR,4.5,"Acai Bowls, Juice Bars & Smoothies, Health Markets, Gluten-Free, Specialty Food, Food, Breakfast & Brunch, Restaurants"
Tatoheads Food Truck,QD8XvX0r0fThjNilPJ8r1Q,Columbus,OH,4.0,"Street Vendors, Food Trucks, Restaurants, Food, Food Stands, American (Traditional)"
Subway,RzeGQ9clzS8W3Y-qbYRhOw,Mableton,GA,3.0,"Sandwiches, Restaurants, Fast Food"
KFC,cqsfIx0BbLA853B1SOQCoA,Kissimmee,FL,1.5,"Chicken Shop, Fast Food, Restaurants, Chicken Wings"
Il Mulino New York Trattoria,GYCyx40y1g7-XJl7ULLG9Q,Lake Buena Vista,FL,3.0,"Italian, Restaurants"
Maggiano's Little Italy,_OvpwIXRqRXkVjCguyxgXA,Austin,TX,3.5,"Restaurants, Italian, Nightlife, Bars"
Blenz Coffee,TUKHkzJwKmxIb26UnMftCA,Vancouver,BC,3.5,"Coffee & Tea, Food, Sandwiches, Restaurants"
Merit Coffee,tQRKD55NmN-VZY4zGxHIjQ,Austin,TX,4.0,"Breakfast & Brunch, Restaurants, Coffee & Tea, Food"
Toro Sushi and Grill - CJ Wings and Seafood,s6kZYpS1SWmfRK0IaH05hg,Allston,MA,1.5,"Chicken Wings, Food, Specialty Food, Korean, Ethnic Food, Restaurants, Japanese"
Casa Tolteca,Uc-gni-vpJwMiPZGWC0f6g,Portland,OR,4.0,"Nightlife, Coffee & Tea, Caterers, Restaurants, Event Planning & Services, Food, Bars, Cocktail Bars, Venues & Event Spaces, Mexican, Tapas Bars"
La Terrazza,upa_mgUMGWihLKC0D5vNMw,Vancouver,BC,3.5,"Italian, Wineries, Restaurants, Food, Event Planning & Services, Wine Tasting Room, Arts & Entertainment, Venues & Event Spaces"
Sugar Cane,Iy-udMkeESh1x6GQvhA_dA,Peabody,MA,3.5,"Chinese, Restaurants, Vietnamese"
Subway,p-Mc_EXbOWXQRJAPz3B9aQ,Everett,MA,3.0,"Sandwiches, Fast Food, Restaurants"
Dream Dinners Clackamas,XpRle9pxg_ZHpxK4GHb_4w,Clackamas,OR,4.5,"Food, Do-It-Yourself Food, Restaurants, Diners"
King Crab Atl,6-DII6obE9Lk11UcjFnrrQ,Atlanta,GA,2.0,"Seafood, Restaurants"
Ranch 616,apNQUS92Vhsu8s5QUqdRQA,Austin,TX,3.5,"Wine Bars, Bars, Restaurants, Cocktail Bars, Southern, American (Traditional), Steakhouses, Nightlife"
New China Wings,ElEVYsa2xGpxUCMOfRv59Q,Morrow,GA,3.5,"Chicken Wings, Restaurants, Chinese"
Blake's on Sixth Street,TGvjJjHU25ZPNVvuaw0iCw,Austin,TX,4.0,"Cafes, Restaurants, Caterers, Beer, Wine & Spirits, Event Planning & Services, Food, American (Traditional)"
Bob Evans,17lwOzlXF9ZO24cmvjTQ-g,Hilliard,OH,3.0,"Breakfast & Brunch, Comfort Food, American (Traditional), Bed & Breakfast, Restaurants, Hotels & Travel, Salad"
Terra Breads,9R9yC5Z-5CmYOTDRMyFD7A,Vancouver,BC,4.0,"Restaurants, Cafes, Bakeries, Food"
CHOP5,PxjnoJwxxeDRZnYP3my5ug,Columbus,OH,4.0,"American (New), Salad, Wraps, Restaurants"
The Press Club,i03bXqvXUmsuzcbQBAbeUQ,Portland,OR,4.0,"Bars, Cafes, French, Music Venues, Nightlife, Restaurants, Arts & Entertainment"
Dai Due,Lcb9FB6Y_EhLEiJVUJ7tVA,Austin,TX,4.0,"Food, Grocery, Bars, Restaurants, Cocktail Bars, Nightlife, Breakfast & Brunch, Butcher, American (New), Local Flavor, Desserts"
Java Dive Organic Cafe,sOCqMSwGolKxgeiKoC_uww,Lakeway,TX,3.5,"Bakeries, Restaurants, Coffee & Tea, Cafes, Food, Sandwiches"
Dwaraka Indian Cuisine,vUDt6bji9GbLsBFw9FztOQ,Portland,OR,4.0,"Indian, Pakistani, Ethnic Food, Vegetarian, Restaurants, Middle Eastern, Gluten-Free, Specialty Food, Comfort Food, Cocktail Bars, Vegan, Bars, Buffets, Nightlife, Food, Whiskey Bars"
J & W Fish And Chips,XjBlTV8tkjTjPVAGK5UhWA,Portland,OR,4.5,"Restaurants, Food, Fish & Chips, Food Trucks"
Delaney’s Diner,TlAejViPHt_zQxWRL-AajQ,Columbus,OH,4.5,"Sandwiches, Restaurants, Breakfast & Brunch, American (Traditional), Salad"
Firehouse Subs,5O1LodpTxkVHuFKhQssJbA,Austin,TX,3.5,"Sandwiches, Delis, Fast Food, Restaurants"
Belmont Bistro & Bakery,OcRYmpwLwMKk7sLZDZPYfg,New Westminster,BC,4.0,"Bakeries, Restaurants, Food, Cafes, Breakfast & Brunch, Russian"
Epoch Coffee,bMMhK0_cZ0Q_d36jwkDObg,Austin,TX,3.5,"Sandwiches, Food, Coffee & Tea, Restaurants"
Aji Ceviche Bar Casselberry,VPVktE-82EvjwmutgWW5Cw,Casselberry,FL,4.5,"Peruvian, Restaurants"
Domino's Pizza,BCdGg22JDmWM20a8O9Bcwg,Upper Arlington,OH,3.5,"Restaurants, Pizza, Sandwiches, Chicken Wings"
Pizza Hut,gk_jxCe3RZXm6NLC6rTRcw,Orlando,FL,2.0,"Chicken Wings, Pizza, Restaurants, Italian"
Wendy's,FRwf9SuEI_4qQs5HBniA-w,Brockton,MA,1.5,"Fast Food, Restaurants, Hot Dogs, Burgers"
Libbie's Restaurant,1nPs6kQB9J0uDMV8V6RiAA,Milwaukie,OR,3.0,"Restaurants, American (Traditional), Nightlife, Bars, American (New)"
Raju Omlet Center and Blueberrys,Iqii21BgPSQzSUw1qSF8mw,Decatur,GA,3.0,"Indian, Restaurants"
Jumbo's Sub Shop,QG036-U0Ni-QHD7FBR63TA,Columbus,OH,4.5,"Pizza, Sandwiches, Restaurants"
Dt New Orleans Seafood Market,_hjRY7acpqDEpjCzMEa5dw,Atlanta,GA,3.5,"Seafood Markets, Specialty Food, Food, Seafood, Restaurants"
Wendy's,5Ler8jIXPiQmNx3suyUjBA,Orlando,FL,3.0,"Hot Dogs, Burgers, Fast Food, Restaurants"
Freebirds World Burrito,HjKbiCL6_ZvGWYx5EX4-pQ,Austin,TX,3.5,"Mexican, Tex-Mex, Restaurants"
Valley Growlers,x5n-g11OSKDwC-Rg2yGHDg,Happy Valley,OR,4.5,"Pubs, Bars, Nightlife"
Bruegger's Bagels,E_GYRVbu5c6K5uoWXs_unw,Brookline,MA,3.0,"Bagels, Restaurants, Sandwiches, Breakfast & Brunch, Food"
MiHO Izakaya,IEBpIXl1e5uu1yXYTH4Uvg,Portland,OR,4.0,"Restaurants, Nightlife, Bars, Pubs, Gastropubs, Ramen, Izakaya, Vegetarian, Japanese"
Kourosh Bakery,bYEOSMhgXnJSheVD03X4aw,North Vancouver,BC,4.5,"Persian/Iranian, Restaurants, Coffee & Tea, Desserts, Food, Bakeries"
Thai Curry,WwSdkqm7yvP0L0QxkK82bg,Gresham,OR,3.5,"Restaurants, Asian Fusion, Thai, Vegetarian"
Salt & Time,an4tPMzgOG-KwCXfAoKKWQ,Austin,TX,3.5,"Food, Meat Shops, Specialty Food, Beer, Wine & Spirits, Restaurants, American (New), Butcher, Breakfast & Brunch"
Simon Parrilla Bar & Grill,Bedv0SxKZSSFm7eAfIlXog,Orlando,FL,3.0,"Food, Bars, Restaurants, Colombian, Ethnic Food, Karaoke, Nightlife, Latin American, Specialty Food"
Touchdown wings,EloJfjzO3AniWGkGkdqttg,Decatur,GA,3.0,"Seafood, Burgers, Restaurants, Chicken Wings"
Mola Bakery & Cafe,sPYHX2jNZsg6JwjaukcLxQ,Wakefield,MA,4.5,"Cafes, Breakfast & Brunch, Restaurants, Food, Coffee & Tea"
Dairy Queen Grill & Chill,X0s0gMeuVCgf-5L6FetRSA,Richmond,BC,3.5,"Restaurants, Fast Food, Food, Ice Cream & Frozen Yogurt"
Standard Hall,SZdRBGBY_QeusFryzTNfeQ,Columbus,OH,4.0,"Sandwiches, Restaurants, American (Traditional), Nightlife, Bars"
Silva's Market,AB6k2EBadPoPoVwssTpyrQ,Orlando,FL,4.0,"Grocery, Meat Shops, Restaurants, Butcher, Specialty Food, Brazilian, Food"
Terrace,ztQuwIzoslpF1oQv--03Hg,Atlanta,GA,3.0,"American (New), Restaurants"
Vineripe Grill,kw1rHzfrICnX2cy-nvDXAA,Chestnut Hill,MA,3.5,"American (New), Restaurants"
The Stable House Bistro,e-rcL7OGCA27OkZ_gnzEeA,Vancouver,BC,4.0,"Breakfast & Brunch, Nightlife, Modern European, Wine Bars, Restaurants, Spanish, French, Bars, Tapas Bars"
Las Islitas,W7_ijYuuW2R0VY_HesQiHg,Smyrna,GA,3.5,"Restaurants, Seafood, Steakhouses, Mexican"
D'Benny Sub Shop,NhqPoupqTH5L-24fTQTaHA,Dorchester,MA,3.5,"Pizza, Food, Sandwiches, Restaurants"
LA Grill & Bistro,rDvjCzZB_HsPbCfKIyMdTw,Richmond,BC,3.0,"American (Traditional), Restaurants"
Enzo's Pizza,CZ-vdB7ON-BxvzmCQtqGew,Tucker,GA,3.5,"Restaurants, Pizza"
Putterham Grille,sN2G7DGRc_whgIcZf7FHdA,Chestnut Hill,MA,4.0,"American (New), Restaurants, Greek, Mediterranean, Nightlife, Sandwiches, American (Traditional), Wine Bars, Bars"
CRU Urban Lounge,8zAV78RGVHm7lJp8TSQk7w,Atlanta,GA,3.5,"Lounges, Restaurants, Hookah Bars, Greek, Wine Bars, Nightlife, Bars, Mediterranean"
Subway,LOXnL8lNzO9g5nGXi0ANUQ,Orlando,FL,1.5,"Restaurants, Fast Food, Sandwiches"
Vittorio's Grill,-Zr7GOTQ8FmzdY6xCYD7gQ,Brookline,MA,4.0,"Salad, Kosher, Restaurants, Burgers, American (Traditional)"
Sapporo Sushi Factory,KXNchvI0b9siV9MDU1vaqQ,Westerville,OH,4.0,"Japanese, Sushi Bars, Restaurants"
Gerard Lounge,vlFmmQDfyIWGeS7nml7J3A,Vancouver,BC,3.5,"Nightlife, Restaurants, Lounges, Bars"
Panera Bread,u4vvVD1sMjfU1RGYkXtiGg,Waltham,MA,2.0,"Breakfast & Brunch, Bakeries, Desserts, Soup, Food, Salad, Bagels, Coffee & Tea, Sandwiches, Restaurants"
A&W,p7C92sXNlsH1MuhoJKef1w,Burnaby,BC,3.5,"Burgers, Fast Food, Restaurants"
Publix,IYDXxbb5I7lDOqDJzwIZZw,Longwood,FL,4.5,"Food, Grocery, Bakeries, Delis, Restaurants"
Cheba Hut Toasted Subs,OgDG6jzE3qDWD_unqdc3mQ,Austin,TX,4.5,"Nightlife, Restaurants, Sandwiches, Salad, Bars"
Castle Church Brewing Community,9_ssGckUvMHd6x9H6YHMLw,Orlando,FL,4.5,"Churches, Beer Tours, Food, Hotels & Travel, Tours, Religious Organizations, Event Planning & Services, Venues & Event Spaces, Brewpubs, Breweries, Beer Gardens, Nightlife"
DUO58 Community Coffee Bar & Cafe,Dhz8V7RupFe1J0UvN7Stmw,Alafaya,FL,4.5,"Bakeries, Breakfast & Brunch, Coffee & Tea, Food, Restaurants, Cafes"
Bakersfield,JCpnFNhJR11jTKERdRL5hw,Columbus,OH,4.0,"Restaurants, Tacos, Mexican, Bars, Nightlife"
Wendy's,uZKZyGhZXGPQCoBk6KHukg,Westerville,OH,1.5,"Restaurants, Fast Food, Burgers"
Rise -n- Dine,DCWwC_VJ6u0HTSBfrQOKTA,Atlanta,GA,4.0,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea"
Chit-Chat Cafe,gEhTMF0qAcXnsoTUOQcnTw,Portland,OR,3.5,"American (Traditional), Bubble Tea, Bagels, Food, Restaurants, Breakfast & Brunch, Taiwanese, Coffee & Tea"
Domino's Pizza,Ge-kcHAnsr4RwiYsPzDfbw,Longwood,FL,3.5,"Pizza, Italian, Chicken Wings, Restaurants, Sandwiches"
Freshii,JbxUkIp2te8UyRyNtdUaRA,Burnaby,BC,4.0,"Salad, Ice Cream & Frozen Yogurt, Vegetarian, Restaurants, Fast Food, Food, Juice Bars & Smoothies"
Arby's,x2qXThZi30v5K2-hzhD4WA,Gahanna,OH,3.0,"Fast Food, Restaurants"
De Dutch,HbJStt8kJ6r8QCvoNlEdQg,North Vancouver,BC,3.5,"Food, Restaurants, Gluten-Free, Canadian (New), Modern European, Breakfast & Brunch"
Nonni's Pizza,oi49PGc5tRkowsUy3zgH8w,Revere,MA,4.0,"Pizza, Restaurants"
Copeland Street Sub & Pizza,3BRdEHk3Uhun7aFqKwINLw,Quincy,MA,3.5,"Pizza, Sandwiches, Restaurants, Steakhouses"
sweetgreen,X09ZAtwE9AvD-7r2sp3jpw,Boston,MA,4.0,"Vegetarian, Vegan, Soup, American (Traditional), Salad, Restaurants"
Papa Gino's Pizzeria,PpO63wlRSMCo1JNHQdGNgw,Tewksbury,MA,3.5,"Restaurants, Pizza"
Sandy La,bayiCdTDbT6GovGl1ZNRSQ,Vancouver,BC,2.5,"Seafood, Restaurants, Chinese"
Taco Flats,_1lwieLPTdvfbEStNTnzDg,Austin,TX,4.0,"Beer Bar, Waffles, Bars, Restaurants, Mexican, Cocktail Bars, Nightlife, Tacos"
The Halal Guys,F5LMRy89wY6QiALMqTZDOA,Chamblee,GA,3.5,"Sandwiches, Halal, Mediterranean, Desserts, Food, Restaurants"
Taqueria Pardos,YV_2_VW0P6eqjQToMdiktA,Portland,OR,4.0,"Restaurants, Mexican, Food Trucks, Food"
Bennett's Sandwich Shop,ubb9LaZSVa1A2FQ9YIfiaA,Boston,MA,4.5,"Seafood, Breakfast & Brunch, Sandwiches, Restaurants"
Folsom Thai,rvrPLLT-fTJmreMGVAe9tw,Boulder,CO,4.5,"Thai, Asian Fusion, Restaurants"
Tigardville Station Pub and Grill,g0BYeKd1vArJHSnimMBEZQ,Portland,OR,3.5,"Nightlife, American (New), Bars, Pubs, Music Venues, Restaurants, Arts & Entertainment"
Charlie's Kitchen & Grill,dVKbJvzjBaQhC4KEqpeRiA,Orlando,FL,4.0,"American (Traditional), Restaurants"
Zaxby's Chicken Fingers & Buffalo Wings,8ndWtD9HFE68rLKPNtyUjg,Orlando,FL,3.5,"Fast Food, Salad, Chicken Wings, Restaurants"
Ggrace Cafe & Catering,mvxfOpC33thTlzpV_HwDdQ,Sandy Springs,GA,4.0,"Restaurants, Cafes"
Baja Fresh,PCdah9Ly6eKkpcy8hWm2LQ,Vancouver,WA,3.0,"Tex-Mex, Fast Food, Restaurants, Mexican"
ParkGrounds,3o_B9uvzk36_XRLJYXzVZg,Atlanta,GA,4.0,"Desserts, Active Life, Coffee & Tea, Parks, Restaurants, Ice Cream & Frozen Yogurt, Food, Dog Parks, Sandwiches, Breakfast & Brunch, Pets"
DOMU -  Orlando,DIHSgOkVRQQqjEKNZ9i5vA,Orlando,FL,4.5,"Japanese, Ramen, Restaurants, Asian Fusion, Nightlife, Noodles, Cocktail Bars, Bars"
Zocalo Mexican Kitchen and Cantina,qE302AFDrP6HOwmgXrfX3Q,Atlanta,GA,3.5,"Mexican, Lounges, Restaurants, Bars, Nightlife"
Pataskala Meats,4sfw7B_Ep1axHgainKNu_g,Pataskala,OH,4.5,"Restaurants, Food, Delis, Meat Shops, Butcher, Beer, Wine & Spirits, Specialty Food"
Memories of Peru Pollos a La Brasa,JJSoAggmm6XBHORmhe9cMA,Orlando,FL,4.5,"Italian, Peruvian, Spanish, Seafood, Restaurants, Steakhouses"
Paschal's Southern Cuisine,V2OIHHDeZqpF0IFHxpZ8vw,Atlanta,GA,3.5,"Food, Southern, Restaurants"
McDonald's,W7ZVLZ-hOdzpLEPL76JSWQ,Tualatin,OR,1.5,"Food, Burgers, Restaurants, Fast Food, Coffee & Tea"
Burger King,HL2vulgizA6zyECF68CeIA,Orlando,FL,1.5,"Fast Food, Burgers, Restaurants"
Subway,yUhsAmmxoqj7EX49PKM_qg,Portland,OR,3.0,"Sandwiches, Restaurants, Fast Food"
Uptown Deli and Brew,gTYOsJcseqHnM-5zyp9RgQ,Westerville,OH,4.0,"Sandwiches, Delis, Restaurants, Food, Breweries"
88 PalPal Noodle House,9sntXcjmEcujpXSnW18QpA,Burnaby,BC,4.5,"Chinese, Korean, Restaurants, Asian Fusion"
The Pine Room Restaurant,ySKeh04EcblgCXcv0ycXdQ,Columbus,OH,4.5,"Sandwiches, Restaurants, Soup, Salad"
Spring Shabu-Shabu,Q2dq9Eo1NMbD1k25Xx21TQ,Boston,MA,4.5,"Restaurants, Buffets, Japanese, Hot Pot, Seafood"
James Custom Tailor,cmudELGb6zowTf9evzpLHA,Vancouver,BC,4.5,"Sewing & Alterations, Shopping, Local Services, Breakfast & Brunch, Restaurants"
This Is It! BBQ & Seafood,d5XXum-riBaqPDrvBWDDmA,East Point,GA,3.5,"Restaurants, Barbeque, Seafood, Soul Food"
Company Tonight Catering,LNQWn3oLBEbH-qPXulHa6A,Portland,OR,4.5,"Event Planning & Services, DJs, Bartenders, Party & Event Planning, Caterers, Restaurants"
Popeyes Louisiana Kitchen,U0ekeaed4uUdrMe00Vn4ew,Vancouver,WA,1.5,"Restaurants, Chicken Wings, Fast Food, Food, American (Traditional)"
LongHorn Steakhouse,I9QrFoMQp7XC1vac5IWCTg,Grove City,OH,3.5,"American (Traditional), Barbeque, Restaurants, Steakhouses"
Little Steve's Pizzeria,I2h-W6nD0E41N0T3cASxyA,Boston,MA,3.0,"Italian, Sandwiches, Pizza, Restaurants"
Want Want Hot & Spicy House,jnIFAHPDf-Mw4imKvV5Myg,Burnaby,BC,3.5,"Fast Food, Restaurants, Food Court, Chinese, Food Stands"
Tijuana Mexican Food,DgXG0xabGcE3SmDNNwAz4g,Chelsea,MA,4.0,"Restaurants, Mexican"
Franz Bakery Outlet Store,squiruqfzgyjJMEy-qstfg,Portland,OR,3.0,"Food, Bakeries, Restaurants"
Park Square Cafe,u_eTtJ05LClEVjHD-1lTng,Boston,MA,3.5,"Restaurants, Sandwiches"
La Buca,FAKt-3vxD0hxltP1Os8dhQ,Portland,OR,4.0,"Italian, Sandwiches, Restaurants, Beer, Wine & Spirits, Food, Bars, Nightlife"
Sushi Zushi,fTgnVCCu6k_Ds25Nz73s5Q,Austin,TX,3.0,"Sushi Bars, Japanese, Soup, Restaurants, Asian Fusion"
Cheddar's Scratch Kitchen,nR7khQvE0Kirc9ViMeQgsQ,Kissimmee,FL,3.5,"Burgers, Sandwiches, Comfort Food, American (Traditional), American (New), Restaurants, Steakhouses"
Subway,N7MNBuMd7_BAv-WsVWkoTg,Champions Gate,FL,2.0,"Restaurants, Sandwiches, Fast Food"
Jack in the Box,L5Fg9QHKfmNQMbOQlSFqkQ,Austin,TX,1.5,"Restaurants, Fast Food, Burgers, Mexican, Breakfast & Brunch, Tacos"
Pasargad,OMpNT8gaBlb5je-0cPB-Kw,Coquitlam,BC,4.5,"Persian/Iranian, Restaurants"
The Muddy Rudder Public House,6PKLpJqyf6B9ZI-RkDM6IA,Portland,OR,4.0,"Bars, Nightlife, Arts & Entertainment, Restaurants, American (New), Pubs"
Fraser Car Wash & Auto Detail,x8HjQIEjnCxwU5AnxQG3BQ,Vancouver,BC,4.0,"Auto Upholstery, Auto Repair, Pizza, Car Wash, Auto Detailing, Automotive, Body Shops, Carpet Cleaning, Local Services, Restaurants"
living foods,S_2eq6lrZBlilhirR5cULQ,Vancouver,BC,3.5,"Food Court, Restaurants, Live/Raw Food"
Vault at LaScala,MUssK1a82l05V-IIfdHGWg,Beaverton,OR,4.5,"Food, Pubs, Breweries, Bars, Cideries, Cocktail Bars, Nightlife, Wine Bars"
Sushi Hayakawa,u8MBitab9__SZfVSS52C8Q,Atlanta,GA,4.0,"Sushi Bars, Japanese, Restaurants"
Caravan Authentic Cafe,pImcHv9hRdMTPtOTsvR_TQ,Port Coquitlam,BC,4.5,"Restaurants, Cafes, Turkish, Mediterranean"
Katalina's,qa4SegtG2bWMBhJgWyU7Tw,Columbus,OH,4.5,"Coffee & Tea, Cafes, Diners, Restaurants, American (New), Breakfast & Brunch, Food, Juice Bars & Smoothies, Sandwiches, American (Traditional)"
Cafe Madrid Deli & Bakery,gED5iYNzG87FtxMNPik4LA,Orlando,FL,4.5,"Puerto Rican, Bakeries, Basque, Restaurants, Caribbean, Latin American, Delis, Food, Spanish, Cuban"
Hot Delivery Chinese Food,pQsTrwmMl9qRlXaJ9_RCzw,Vancouver,BC,3.0,"Food, Ethnic Food, Specialty Food, Grocery, Imported Food, Chinese, Food Delivery Services, Restaurants, Seafood"
Cafe Mirror,H4YFi3JSp5DhLg5IdxaNGw,Brighton,MA,3.5,"Breakfast & Brunch, Restaurants, Coffee & Tea, Food"
Swamp House Riverfront Grill,jD4oYibgMxb90sSWxB8X9g,Debary,FL,3.5,"Burgers, Seafood, American (Traditional), Bars, Cajun/Creole, Steakhouses, Local Flavor, Restaurants, Nightlife, Tiki Bars"
Dairy Queen Grill & Chill,avgROXX52HAmmbfOvHINsA,Sunbury,OH,2.0,"Food, Restaurants, Ice Cream & Frozen Yogurt, Fast Food, Burgers"
Fish Bowl Poké - Hapeville,7JArl02SvR1x0YXIg3aHTw,Hapeville,GA,4.5,"Restaurants, Poke, Japanese, Food, Hawaiian, Asian Fusion, Sushi Bars"
Tempo,gvdQwBeV6bOCOvTKxVmTcg,Waltham,MA,4.0,"American (Traditional), Restaurants, American (New), Bars, Nightlife"
Caffe Aragona,mXuOaCeG7ZN27JBAvK4j8w,Austin,TX,4.5,"Breakfast & Brunch, Restaurants, Sandwiches, Pizza, Italian, Food, Cafes, Coffee & Tea"
